ax,ay,az,gx,gy,gz
14076,11324,6120,30,205,-60
12816,6096,5192,12,-608,-275
13600,6224,4760,-20,-98,671
10516,9608,2356,-234,-177,-89
12852,8092,3124,397,77,316
17052,10540,4620,-418,221,534
12304,5528,6504,-48,-552,-2
14600,13400,-900,38,644,543
14212,8420,4024,-1,-349,-53
16284,9884,3680,-63,204,387
12500,10764,-1556,-311,51,-560
16544,11768,8672,464,163,-253
18824,11816,2748,-295,473,174
11436,6016,1836,199,-719,-196
15392,10856,3664,334,632,13
12780,6060,2840,-64,-447,-518
14084,6724,4684,44,-25,43
10712,9336,840,-223,-244,-450
10984,4696,3588,460,-489,135
15464,9232,5640,-395,158,477
12228,4940,7000,-139,-448,-190
14920,13448,2860,-82,441,400
14256,7732,4636,74,-440,40
15808,9340,3848,-234,148,453
12556,9008,2676,-295,-208,-908
15764,12800,6652,456,268,352
16340,8624,6996,-116,-370,-294
13088,5084,1828,117,-67,-23
10384,9172,768,-256,-231,-428
13724,7640,8364,466,217,293
15888,8416,-144,-486,-104,104
14908,8008,4980,73,-162,493
12504,12152,-1400,-173,340,-197
15360,7460,3536,495,186,-154
16784,9332,120,-239,341,-2
11648,4224,2472,116,-176,-574
13068,11664,2488,-150,18,18
14360,6208,7132,375,-14,67
17788,11468,3916,-372,234,651
12960,6192,6072,63,-190,-208
11984,13540,-5232,74,444,36
14392,6748,7612,421,-497,-492
15240,9468,4468,-312,26,241
13468,4320,7004,35,49,-175
13744,13092,-324,-135,259,332
15980,8264,7976,459,60,-123
17972,11468,1632,-282,72,-49
13732,6728,4612,18,-399,-418
10316,10628,720,-217,-227,-94
14576,9184,7584,411,302,457
17064,10052,7116,-344,-289,141
17480,9480,4936,155,438,256
12444,8584,1520,-172,-364,-744
11324,7488,-1816,415,156,345
12692,6552,4500,-141,-555,-22
15484,9268,4460,-139,234,842
12252,6596,1320,-122,-19,-570
15268,11528,2460,204,547,44
15820,5260,8936,259,-276,-729
15144,10476,5256,-186,135,498
11648,4536,5384,-139,-643,-160
13648,14708,532,-82,565,463
14628,7464,1212,419,133,-198
17496,10196,2072,-283,18,-103
11848,6872,600,31,-432,-186
8524,7744,-1964,-168,-175,-72
13956,11548,-1908,274,430,555
15020,9616,5112,-160,-375,-134
16392,11512,3708,-166,201,260
10640,4360,2908,-161,-706,-897
13856,10228,7292,4,197,79
14308,4764,8116,183,-263,-42
18292,11044,4584,-372,571,669
13660,6876,6380,65,-293,-422
14176,13300,1904,32,435,-82
13432,5852,8488,399,-469,-274
15044,9244,4364,-362,357,359
12888,5992,4456,34,-120,127
12408,12480,-1136,-171,326,42
16544,10400,10464,508,-79,-130
16260,7620,3116,-303,-400,-494
11892,4984,1496,115,-299,409
9444,7760,-2280,-261,-6,-18
14020,11616,-244,336,233,601
13848,8512,2216,-62,-233,-325
16568,8600,6760,-80,151,-32
10864,6368,5840,-30,-956,-217
15080,12668,5792,-143,520,247
14568,7212,7960,234,-316,130
16940,12456,216,-176,606,452
10600,3936,2368,149,-762,-321
11420,12124,-3392,-8,400,-219
13216,4456,5756,213,-413,-174
17276,11424,1388,-353,631,616
12772,5652,7860,-20,-683,82
10776,12828,-6652,-100,327,-13
13024,5100,1668,533,-136,-191
15180,9056,1388,-307,368,114
9384,2620,4888,36,-935,-104
12732,11956,-616,-42,1090,133
14564,5824,5380,316,-91,156
16740,11772,4036,-285,674,508
12056,7204,2076,-30,-706,-459
14200,9968,156,230,546,-13
11924,5296,772,112,-188,-678
13932,7576,4464,-53,259,462
10300,5596,-2144,-267,-261,-183
14160,8980,5848,418,400,507
16544,9940,5528,-430,-277,236
11764,5400,2264,78,-225,-89
11116,12288,-6484,64,224,89
13636,6344,1388,280,-295,-455
13708,7724,-1108,-99,248,27
11104,10716,4128,-229,-410,-312
12852,5556,4232,348,-211,46
14520,8348,748,-300,506,570
10752,8140,88,-161,-88,206
15876,8264,5340,462,151,-73
16120,11620,2108,-128,443,468
13308,9300,1564,-192,-286,-626
13460,6224,5724,408,-346,-533
15200,9480,4680,-287,-34,199
10336,6872,2384,-160,-182,-138
14072,5796,5732,238,-128,-27
16072,10576,4188,-154,230,763
12456,11820,-284,-207,73,151
15012,7300,5356,372,-86,-185
16936,10364,3580,-65,154,318
10100,8120,-3664,-204,-41,-541
14376,4852,8220,161,-668,-505
13956,6824,3820,-64,-108,577
11468,12192,-3444,-292,324,-71
13560,6228,5348,179,-180,188
16856,9256,4912,-24,34,456
13856,12480,292,-121,396,-250
16180,7492,8116,287,-272,-424
13732,4264,2208,-37,19,-70
9840,10068,-2200,-155,-104,-232
12464,3956,6732,114,-237,-145
15112,7348,5608,-76,-123,546
13492,14148,-1708,-50,815,450
13544,8904,1704,-78,-336,-125
12600,5724,4728,37,-164,-91
14196,12776,-876,146,585,54
12344,5828,3356,-165,-313,-410
11652,3872,3560,19,-597,-690
13664,10240,7976,344,-10,539
16068,7124,5480,-390,198,172
10852,4192,3124,-214,-499,-405
13720,9724,2436,452,426,508
17204,11312,4792,-275,548,581
12332,10212,1416,-297,-201,-295
13240,6488,2152,477,64,-235
16012,8224,896,-1,63,269
11132,10860,-3836,-52,237,-305
14100,4768,5184,213,-74,-621
11844,5276,3704,21,-321,408
13976,12056,3092,-269,136,0
12600,7216,2476,-83,-305,-41
15228,7304,4004,-4,-47,259
13880,13196,-2016,29,563,447
14748,9500,1024,-294,-49,-5
13164,7672,4852,8,-541,-520
15560,13728,4008,376,553,335
17936,11364,1256,-232,257,40
12248,6264,5628,-86,-759,-658
13360,5052,560,459,50,-493
13000,10072,-2196,-180,298,306
10340,9428,956,-245,-481,-486
12420,5848,3688,398,-394,-83
13540,6668,4812,-99,302,565
11104,10408,2084,-293,303,-15
13736,5900,6552,91,-164,-14
15712,10052,5152,-70,-310,853
13748,13604,612,-168,280,229
14208,6700,6724,154,-1,-83
14836,7500,3636,60,224,103
11452,12796,-5328,72,508,81
13976,5852,3596,231,-202,-426
13128,4752,1316,105,-163,75
11868,11256,-1044,-105,351,-366
13028,5336,6772,52,-457,-442
12244,5344,5620,108,-362,389
12188,11308,540,-320,-191,46
12148,4272,2164,163,123,-115
14944,8448,4208,-129,301,859
11720,10888,2520,-225,-78,138
14472,8580,4296,411,-191,351
16848,13076,-1080,-317,649,465
13276,7368,3764,-128,-701,-502
14740,12840,2564,425,785,292
13616,6680,4028,-101,-288,-139
13952,5916,5556,189,-361,137
11544,11728,-4276,-41,220,-259
11560,5528,1072,444,-194,-504
14556,11372,3140,-208,147,354
8208,2808,1204,-74,-930,-271
15412,10492,9668,212,112,678
14732,7780,6320,-354,-545,-81
15060,7080,3884,-59,-169,761
11252,10256,-1872,-308,-391,114
15624,7676,4740,434,-22,-9
17212,10724,932,-257,251,4
13580,5020,5648,144,-297,-386
11916,11536,-1468,-202,233,-503
12932,5500,5612,398,-413,-317
16180,9340,3456,-394,264,530
12248,5232,7424,-163,-657,-28
13076,13900,-136,13,462,540
14696,5224,5392,311,-227,-233
18220,11252,2616,-249,525,381
11732,3776,4164,246,-641,-333
14380,12672,5184,27,769,-292
12612,5720,4092,319,-341,-245
15072,10012,372,-444,338,492
12244,5824,4720,-19,-511,189
13484,15092,-956,1,732,187
15216,9492,2256,458,202,-254
17680,10600,1892,-189,373,30
12592,4416,4340,1,-204,-527
10288,10288,-3372,-129,82,-162
12888,7972,3460,381,-61,279
16460,9808,400,-486,-26,355
14084,6592,3904,124,-223,563
14048,12688,2056,-243,128,-202
15072,7244,4620,457,27,-194
17408,9896,1688,-261,223,-93
12988,4140,4064,-2,-355,-695
14080,13080,4908,-153,-142,-137
12704,5496,3312,357,-256,-129
14368,9340,348,-272,614,537
10764,4480,1596,-288,-587,-362
14904,12900,-96,144,813,554
13272,7312,3780,10,-387,-53
15540,9316,3248,-200,225,386
12300,8484,1364,-238,-210,-793
13460,10144,-544,541,300,324
13016,6852,2012,-186,-367,-289
14252,5408,5744,66,-308,-128
10644,10576,2028,-196,52,-602
12060,6536,3664,525,-86,201
16576,7464,4776,-352,372,284
11216,3260,2324,37,55,-60
12936,12900,-164,-236,319,270
15856,7148,7880,279,-260,98
19244,12096,4632,-339,711,443
12796,5688,5344,35,-436,-454
11316,11596,-3624,56,269,71
13680,5064,2812,446,-326,-390
15396,10140,908,-264,302,-17
10084,3272,5780,74,-916,-280
14328,12352,6996,-79,628,-35
14428,5036,7224,196,-347,-177
16368,12240,-1268,-348,546,647
13080,6736,4784,-204,-600,-244
14728,11220,780,270,740,409
16088,8516,8508,-176,-480,-372
15824,8012,2980,-14,170,192
14228,10216,4364,-174,-66,-624
13024,5032,96,522,117,-437
15500,7788,-476,-349,223,-357
10276,4040,3008,204,-197,-190
14012,11548,6068,-85,567,1
12012,4192,2388,147,-68,-119
16856,10228,6016,-341,504,467
12656,8212,4400,-291,-176,-199
15468,12084,3864,332,296,579
17628,9516,8440,-451,-413,182
14976,7656,5288,50,-39,130
12232,13144,-2448,-147,389,-175
15256,7256,6084,441,74,-180
16088,12148,1620,-121,406,450
12600,7176,6152,-108,-324,-700
14124,8816,4120,535,229,151
13928,7664,4852,-296,-376,-442
12700,4440,4748,19,-312,-499
10064,10652,-4580,-244,-3,-304
13772,4816,6384,219,-419,-279
13452,7548,1900,-115,456,406
11280,6760,4484,-248,-305,-184
12320,7728,2184,439,428,344
16804,9980,700,-411,519,401
11428,5480,3904,12,-486,24
15408,13500,5780,-16,430,485
15292,9820,7060,-28,-227,-121
16584,9356,3632,-83,116,199
12724,12004,-816,-244,291,-518
15828,7140,5752,513,154,-184
17604,12028,2248,-197,480,291
10680,3036,1344,128,-679,-475
12628,10188,-1348,466,501,302
10996,6252,-124,-235,-520,-488
12592,5748,5008,28,-378,-283
11420,11704,-4148,-172,-16,-110
12036,4564,188,236,-95,-327
12800,5936,4196,-95,44,576
9632,8316,212,-304,-354,-2
14884,7744,10704,310,-184,111
17120,11540,1460,-369,638,641
12712,6712,3184,-183,-207,-315
15788,11516,1420,354,465,620
16376,10088,1116,-448,-239,290
11928,5220,1428,90,-365,66
13056,12696,-2276,-50,413,70
13632,6800,1924,112,3,-442
17188,9176,3912,-83,111,168
13292,9412,2064,-62,291,-537
15568,8140,7840,510,-182,-278
16116,9352,1908,-250,313,36
9076,3624,96,26,-518,-636
10004,8480,-5872,425,493,488
12424,6472,1444,-206,-573,-140
13828,5772,3280,9,44,251
13956,13228,2348,-210,362,204
16932,8796,8996,342,-49,131
16704,11744,3316,-208,672,567
12884,7640,5312,-202,-182,-707
14968,11580,5084,362,510,221
14172,8280,3452,-202,-346,-258
11868,3604,-16,166,-91,-454
14428,12976,5264,-52,590,-352
13000,4864,6696,198,-366,-357
14216,6824,6096,-44,-173,637
12284,10096,6588,-404,-402,-19
15256,7808,5268,306,-21,70
16516,10924,3332,-282,609,710
11524,7340,-1536,-231,-244,-567
14596,11500,4216,429,204,113
18748,12332,1856,-336,324,96
11472,4540,4688,137,-818,-261
16132,10668,9868,425,291,314
14804,8372,3344,-346,-253,-541
10544,3888,3712,88,-421,-432
13408,11560,5384,41,279,175
13028,5964,5380,-207,-642,-97
14924,6804,4436,-73,13,62
13528,13188,-636,-55,905,395
14700,6576,8844,70,-417,117
15048,7668,3480,32,177,535
14652,13044,3748,-188,220,-78
14012,6932,4380,318,-136,-237
17036,9256,4944,8,53,214
13712,12004,3288,-162,5,-399
13856,4152,6060,320,-688,-510
16076,6672,5672,-142,173,-64
10192,9720,456,-241,-252,-427
12528,6500,3212,388,-212,-83
15968,10092,3752,-412,273,415
10076,7024,1124,-357,-349,-194
14336,10336,4084,440,6,508
18408,13512,1760,-340,492,560
13676,7416,5552,-165,-309,-566
13160,10204,2104,486,418,218
15348,8404,1544,-317,-32,-111
11804,3144,5944,71,-547,-675
14648,11484,7648,364,727,138
11948,5988,1100,-199,-449,-79
11052,2456,3048,-32,-175,-104
12908,13592,-3348,-129,694,247
13180,9252,1288,-35,-390,80
16636,8960,4988,17,147,387
13864,12944,1736,-191,292,-240
13484,5916,2496,342,-451,-249
15628,7932,804,-133,141,34
12088,8456,3228,-234,-104,-744
13864,6452,9868,434,-485,67
16092,10692,1088,-302,529,518
12300,6644,-4,-213,-37,-331
14316,9584,4896,477,195,596
19036,12272,2840,-386,228,166
11192,5224,2868,-3,-720,-460
13024,8304,2008,422,1,106
15956,8696,4088,-387,65,-293
9020,2856,4684,-33,-814,-134
13752,10408,1272,181,504,554
17716,9532,5684,-451,-124,125
11172,5616,612,-2,-756,53
15940,13536,1700,83,689,0
14052,6528,4948,-7,-278,-301
12244,3340,3316,66,-282,-306
14512,13188,6028,-100,403,-190
12740,5648,7852,-6,-449,-138
15344,8476,5880,-117,-211,624
15000,12928,3540,-221,-6,315
14952,6920,4980,240,-129,-111
16768,10280,3456,-70,92,268
11620,8916,-1720,-137,360,-697
11792,5452,540,444,-260,-305
15320,9472,6360,-271,191,376
9652,6520,-304,-310,2,-161
14068,10924,3848,479,118,592
18524,13380,2104,-373,487,344
11944,5256,3952,-49,-673,-408
14568,10344,7964,415,28,231
12596,6960,1700,-374,-518,-317
11932,2776,4612,-16,-57,-231
13480,14100,696,-94,641,373
12476,6752,3096,113,-200,-57
16712,10596,3252,-44,231,105
11096,8388,-4864,-99,438,-627
12156,5940,4660,416,-376,-344
13644,9568,-776,-210,270,488
11408,6888,1720,-294,-85,-445
15160,9932,7908,443,216,566
17968,11516,1816,-378,241,104
11936,6148,1632,18,-727,-401
16152,11196,10340,402,327,247
14940,8760,6156,-385,-247,-499
9860,2576,2184,107,-267,-232
14692,12456,4816,52,746,333
14236,8132,3648,-258,-535,22
15564,7700,3412,106,-111,490
10680,12944,-6628,107,848,65
13656,5844,1624,308,-428,-390
14580,8200,1156,-182,166,-140
10564,10624,640,-229,-295,-408
13624,5960,7084,312,-320,101
16644,10864,3180,-316,545,710
11616,6016,400,-161,-45,-464
13276,10532,276,497,499,102
15644,8176,-212,-357,30,-206
10988,3896,6352,21,-736,-545
14652,11860,8568,235,650,359
15036,7088,7772,-338,-481,-51
15212,7224,3152,130,-231,658
10760,12792,-7852,71,868,42
14616,4944,7620,302,-294,-480
14780,7996,4316,-119,-134,102
10104,9648,2412,-403,-669,-94
15104,8644,2896,347,140,37
16152,10880,4268,-236,476,588
13312,10424,2892,-254,-206,-629
13836,5604,5824,482,-328,-386
15420,10624,6944,-184,143,122
10544,10048,2904,-346,-515,-63
15616,6540,8568,118,-420,-13
15212,8832,2712,-63,-53,671
13412,15244,-1524,5,902,8
16252,7272,8268,19,-482,-488
12024,5516,3904,73,-484,-485
9840,7900,-5072,447,605,615
17508,9468,6180,-421,450,244
13924,7316,6192,-140,-287,-227
15696,8208,6924,376,-84,51
16044,10292,2108,-82,457,391
10380,7992,-2740,-310,-201,-935
12244,4960,4584,275,-562,-153
13748,6692,4932,-139,-34,688
13460,13764,-1276,-73,666,401
14136,8808,2212,-151,-190,-316
11792,4248,1156,202,-550,-355
13228,11036,6748,398,160,262
14728,9448,3488,-319,418,378
11548,4944,724,-194,55,-345
14524,7864,1044,425,49,4
15760,10692,1980,-45,345,450
11936,9192,-212,-251,145,-790
14936,5236,9512,160,-236,-204
14616,6756,2976,9,-195,783
12432,14620,-3792,-94,473,135
13756,7296,2016,2,-456,-385
12508,5536,5080,58,-401,-169
12628,9676,2992,-129,460,222
15216,8808,4632,-294,-21,177
11772,5156,4436,-33,-469,-487
12152,9656,-4516,425,278,269
15564,8880,416,-316,54,-34
10588,3708,2740,-207,-547,-425
14420,10396,5364,418,130,653
17968,11236,812,-304,482,243
10912,6128,1528,-82,-588,-718
13376,8588,5768,521,44,-42
15180,9852,1812,-367,584,513
12852,7732,3884,-150,-132,-94
15000,9608,232,489,413,-185
15016,9116,2260,-209,-38,64
10368,9884,-16,-246,-411,-424
14908,8040,6604,281,-62,-93
15028,8592,3036,-92,444,657
13428,12576,-736,-246,199,-332
12968,5636,-1376,216,-110,-629
11972,5520,1872,55,-385,328
12284,11572,-4856,-167,920,14
13576,8332,3324,-160,-513,-45
13104,6428,5176,160,-44,-61
13152,11688,-2912,74,446,-139
11272,6404,1656,-74,-528,-130
14616,7024,5732,-75,-61,-102
16752,14228,4312,105,364,447
14344,9352,288,-262,-171,-172
12020,2560,3672,155,-566,-576
9812,7580,-4696,398,67,711
15876,7344,1020,-434,278,152
12176,5444,5704,-69,-771,-29
15396,12668,5908,381,420,297
15140,7480,596,-315,84,-272
8204,1972,1228,19,-669,-344
17132,12388,10064,276,746,470
17136,11032,612,-388,110,409
13952,7464,7636,-83,-747,-498
15968,10216,10664,415,-21,96
15560,10124,1500,-290,206,-22
9924,2740,4140,-157,-758,-273
13964,9964,2140,369,349,548
18620,12020,3832,-384,257,246
11684,8624,624,10,-369,-424
12628,9336,-40,399,23,-310
13112,9740,496,-309,228,510
12836,8044,2956,-376,-281,-207
16996,9064,9120,335,-230,227
16448,11876,4096,-125,259,343
13712,12124,2216,-128,60,-239
12076,5512,-972,118,-302,-785
12392,5008,6816,31,-591,67
13912,11796,1780,-151,471,192
17552,10096,5052,-411,-147,122
12116,5100,4436,-21,-662,-106
13656,10852,2532,515,433,133
16492,10376,-392,-105,415,336
10520,7872,-4512,-152,327,-761
13536,6496,5960,127,-215,-525
12228,3820,4852,42,-379,-99
13336,9908,276,215,435,624
17364,10860,3992,-403,288,712
11116,10320,-720,-142,255,-179
13480,7312,2392,189,-243,-180
13192,6496,3772,123,-229,118
11844,8288,-4140,491,708,244
16576,9952,2980,-364,399,-83
8292,4644,-1692,-224,-630,-417
14200,4976,10736,194,-706,-35
15248,8572,6428,-11,-191,710
13036,12076,-680,44,564,536
16464,9772,6236,-382,69,211
12092,7624,112,-108,-81,-688
15208,6736,6160,477,53,-222
15948,7816,1368,-40,238,37
12308,12080,1508,-187,227,-406
13788,8360,5132,-209,-557,-222
10280,2776,4732,-31,-500,-273
12644,7436,1740,415,366,296
16620,11264,2676,-180,298,719
15068,13996,3932,-149,576,364
17144,10760,5576,-304,-72,58
12652,7148,2976,-157,-860,-378
14712,8240,1136,451,229,-188
15696,10732,2880,-102,114,228
14432,13636,3832,97,248,71
13240,6636,4696,-231,-430,-372
9416,3680,908,-55,-639,-763
13004,7220,4956,461,-99,-235
13872,7956,2064,-138,182,292
10232,10608,-76,-220,3,-7
12720,6052,5604,5,-314,-48
15124,7284,4956,-59,-139,210
16624,12664,7572,152,555,621
16784,9896,4528,-402,224,385
11084,6700,-2336,-86,-12,-418
16364,10288,9044,378,-29,31
15884,10788,4744,-204,370,413
14700,13172,1968,-127,394,-261
16660,8808,7380,-11,-427,-443
13068,4692,4640,165,-497,-88
13512,10640,-628,457,534,262
16360,8504,1464,-297,253,-267
10376,5616,1020,-157,-420,-918
12680,5428,4204,393,-377,-387
13820,7628,924,-110,62,67
13016,12264,2772,-168,-84,-191
11696,4192,2904,84,-442,-235
12584,3888,6936,24,-336,88
13384,11728,1456,-93,336,246
14936,8544,1992,-342,-84,-96
12004,5032,4188,-68,-222,-25
16716,12908,6340,125,693,535
15304,8624,4760,-288,-63,155
12756,6924,5524,164,46,154
14208,13448,1332,-25,542,110
14372,9408,1440,-143,-62,-260
12884,7128,2732,113,-144,-220
15140,13752,-756,112,618,-27
14172,6420,4752,24,-243,-277
12656,3812,2600,164,-203,-204
13464,13324,1952,-47,680,-417
13388,6020,6448,16,-393,-497
11980,5388,2416,73,-448,433
14584,11632,7148,-331,-28,-39
15372,5880,8484,136,-14,-126
14744,8572,4608,-129,282,808
11416,10548,1300,-342,-509,225
17060,9028,9560,333,-143,69
17060,11852,556,-239,608,438
12472,8076,1840,-353,-153,-836
12896,10704,-2228,423,-107,-102
17500,10088,1224,-187,392,232
11556,5812,4736,49,-761,-524
11336,10344,-2244,317,118,143
15216,9252,4504,-374,-512,-359
12860,4828,5428,47,-267,-156
11396,11816,-6624,-103,997,13
13916,7352,3060,16,-229,-111
14612,8160,3044,-84,252,850
12528,8012,1280,-169,109,-152
15344,8032,6368,409,24,-137
17464,9556,1916,-209,284,215
10444,2592,1868,154,-662,-427
11160,9664,-5988,329,750,37
12624,6476,5376,-7,-396,-155
13452,5016,4204,-88,-252,588
12472,11432,4992,-350,-479,217
16584,9424,7216,392,-149,236
18568,13028,2220,-288,634,340
12388,7656,3820,-8,-675,-406
12288,8840,-3212,498,645,333
12544,6544,2728,-123,-462,-500
12656,5612,3472,89,-356,324
11292,10620,2832,-339,-86,-77
14364,8512,6612,299,-163,142
19164,12392,5980,-419,220,633
14128,8156,7084,0,-540,-270
14836,13464,-880,121,682,-78
14920,7020,6716,133,-249,-451
15980,6628,4696,-66,99,-27
8892,5044,-968,-267,-524,-574
13744,7740,9320,431,119,243
15732,9272,-468,-452,433,256
11952,5380,2964,96,-272,169
15800,14232,6876,-47,472,413
14776,7836,4904,210,-343,-140
17188,12568,4220,-167,206,475
12380,6376,5744,-38,-545,-629
15324,9104,9092,399,39,27
11132,6904,1032,-212,-662,-310
12328,5476,1804,87,-39,428
12556,10756,5432,-374,-111,-48
14464,7292,3864,331,-83,193
17340,11416,948,-404,209,563
11936,5112,2192,50,-301,-369
15548,14720,3724,24,707,-21
14540,6152,1984,335,22,-463
15228,10504,2972,-220,63,-119
9268,6052,172,-143,-384,-549
12664,7792,3044,421,415,354
15072,7452,3116,-396,58,-74
14208,7252,4144,28,-116,561
12076,12424,-1344,-141,414,100
16144,7180,10432,409,10,-217
17176,11500,460,-236,459,363
10800,4804,2864,117,-816,-283
15328,10828,8204,407,879,81
11496,6668,316,-47,-330,-424
13316,6328,5492,-3,-425,502
12168,10744,6500,-392,-571,-38
14384,9284,5596,260,-216,160
18224,11672,3072,-339,470,691
14224,7580,7232,-130,-797,-122
16060,12688,3008,236,642,237
13268,8624,588,-63,-79,-324
15720,6232,3896,253,59,461
12636,9920,32,-117,170,-552
11448,5244,3052,421,-463,-313
14656,10040,3156,-261,193,377
8996,2228,3196,-45,-835,-307
13876,9664,868,172,600,454
14172,8700,4052,-187,-353,30
16572,9076,5744,-9,92,623
12628,9844,1040,-288,135,-674
17348,10744,10492,449,-7,-131
15716,8276,1900,-344,-79,-217
11720,3128,2448,54,-113,-686
12416,11132,1396,-158,155,-72
14292,4648,8120,188,-369,-111
16576,11456,624,-400,410,531
11044,5580,-636,-131,-89,-219
14696,12076,1440,374,780,469
15364,8768,6536,-86,-59,-251
15588,6340,4360,104,93,270
11396,8788,2064,-353,-456,-930
13780,9112,7552,484,152,249
15532,8048,4100,-405,135,-58
15032,7124,4200,32,-222,701
12348,10244,-1056,-319,-169,-315
17552,11180,11140,459,-37,-72
14584,8548,4624,-333,-314,-493
12592,6068,3924,101,-537,222
9276,7032,-2920,-337,-316,0
14240,10272,5020,441,370,555
16048,9984,5176,-324,-278,-91
16928,7532,7024,99,-32,340
9704,6416,680,-210,-456,-772
15276,10412,9056,297,291,539
14684,7552,6584,-84,-245,53
16684,12260,5048,-287,230,455
12464,8816,3620,50,-827,-323
12432,11808,-2992,-35,276,-335
13292,4380,6296,246,-607,-123
18140,10920,3512,-426,410,633
11956,5696,2804,64,-300,-85
12960,11292,572,-184,-105,-192
12916,5904,2100,487,237,-512
14664,7028,4016,-343,-231,-64
